#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
2200	4.3999999999997375	-131784.44609575637	26775.962766078515	-105008.48332967785	298.2925222939107	482752.93097637314	0.9276882416165463
2300	4.599999999999715	-132058.78257417266	27025.037588110645	-105033.74498606201	301.0672929922773	481214.61189322005	0.9306538218171991
2400	4.799999999999693	-132263.0203146819	27193.91631193187	-105069.10400275001	302.94865430617295	480232.499237277	0.9325570809638836
2500	4.999999999999671	-132169.5830232237	27244.48936644019	-104925.09365678353	303.5120538044911	479436.3576143467	0.934105665037916
2600	5.199999999999649	-132057.02959253773	27069.443174420972	-104987.58641811676	301.56198498375363	478495.9349406492	0.9359415304714227
2700	5.399999999999627	-132085.3015214222	27039.438433536903	-105045.86308788529	301.2277228727224	477101.9985633027	0.9386760462569825
2800	5.599999999999605	-131975.39905132423	26733.200036504877	-105242.19901481937	297.8161322355539	477101.9985633027	0.9386760462569825
2900	5.799999999999583	-132236.40278301243	26981.77245490612	-105254.63032810632	300.58530600179233	476767.05295768863	0.939335499159272
3000	5.999999999999561	-132175.03367316347	26830.895783442124	-105344.13788972136	298.90449312946043	476932.2026767845	0.9390102307187007
3100	6.199999999999539	-132290.98675589208	26901.523133584982	-105389.46362230711	299.69130369538107	474503.0529824942	0.9438173576708847
3200	6.399999999999517	-132303.62536470807	26992.83492853979	-105310.79043616829	300.7085453860052	474120.67391949164	0.9445785478419192
3300	6.599999999999495	-132244.07750312102	26750.85131294204	-105493.22619017898	298.0127729246729	474120.67391949164	0.9445785478419192
3400	6.799999999999473	-132421.56027694166	26842.966168399464	-105578.5941085422	299.0389609581409	474649.384127931	0.9435263852612503
3500	6.999999999999451	-132284.87190995435	26749.920078595223	-105534.95183135914	298.0023986854873	473585.4870528283	0.9456459919405187
3600	7.199999999999429	-132270.98787315606	27047.8228769116	-105223.16499624446	301.3211281700078	472883.8706072499	0.9470490441926263
3700	7.399999999999407	-132314.6183114705	27002.2163388705	-105312.4019726	300.8130572041112	472285.7739589176	0.9482483749588057
3800	7.599999999999385	-132150.74431416523	26896.32722348798	-105254.41709067726	299.63341964684145	472285.7739589176	0.9482483749588057
3900	7.799999999999363	-132235.59406766467	26777.685614921407	-105457.90845274327	298.31171536388047	472285.7739589176	0.9482483749588057
4000	7.999999999999341	-132668.80018965862	27099.669868519508	-105569.13032113912	301.8987197223708	472285.7739589176	0.9482483749588057
4100	8.199999999999408	-132363.34404453376	26884.690689512398	-105478.65335502138	299.50378505253536	472285.7739589176	0.9482483749588057
4200	8.399999999999475	-132443.06951652854	26956.51215722575	-105486.5573593028	300.30389845821304	470767.0624070524	0.9513074584760851
4300	8.599999999999541	-132538.12158638204	27017.444940178277	-105520.67664620376	300.98270854157346	468655.5414574587	0.9555935608484802
4400	8.799999999999608	-132468.49948540507	26895.773456550593	-105572.72602885448	299.6272505115629	467893.07479424396	0.9571507718288951
4500	8.999999999999675	-132512.21096344382	27132.611480259024	-105379.5994831848	302.2656994847813	467893.07479424396	0.9571507718288951
4600	9.199999999999742	-132449.0331258143	26841.384152717954	-105607.64897309635	299.02133681322897	466625.8731952544	0.9597500768786347
4700	9.399999999999809	-132495.26237056137	26897.44192406397	-105597.82044649738	299.6458377566707	466625.8731952544	0.9597500768786347
4800	9.599999999999875	-132632.41854938166	27033.67035441623	-105598.74819496543	301.1634646839608	466328.641578151	0.9603618086959222
4900	9.799999999999942	-132458.05372820442	26744.459385395126	-105713.59434280929	297.94156487113077	466328.641578151	0.9603618086959222
5000	10.000000000000009	-132769.41884007753	27073.197553134964	-105696.22128694256	301.6038099259986	466328.641578151	0.9603618086959222
5100	10.200000000000076	-132728.7230158935	26980.102548531257	-105748.62046736226	300.56670272732174	465485.5443879064	0.9621012361653498
5200	10.400000000000142	-132435.51397676716	26658.44562122736	-105777.0683555398	296.9833448851776	465485.5443879064	0.9621012361653498
5300	10.60000000000021	-132576.58615334408	26697.75392670221	-105878.83222664187	297.4212515886499	465054.18375644356	0.9629936323876808
5400	10.800000000000276	-132390.9648217672	26765.941288796632	-105625.02353297058	298.1808799316307	465054.18375644356	0.9629936323876808
5500	11.000000000000343	-132750.09661282838	27153.876391374004	-105596.22022145438	302.5025971839699	464002.9705433303	0.9651753245206524
5600	11.20000000000041	-132317.46369061124	26796.185874756415	-105521.27781585482	298.51781399112645	463661.41062122345	0.9658863287170573
5700	11.400000000000476	-132517.88878224764	27094.5988449976	-105423.28993725004	301.8422269489764	463092.6250663795	0.9670726619939407
5800	11.600000000000543	-132554.19762747106	27076.990708269932	-105477.20691920114	301.64606684958886	463092.6250663795	0.9670726619939407
5900	11.80000000000061	-132447.1150345166	26905.764440641033	-105541.35059387557	299.73855317024123	462023.4480047736	0.9693105828431428
6000	12.000000000000677	-132312.40885598536	26838.415418081713	-105473.99343790363	298.98826418945805	462023.4480047736	0.9693105828431428
6100	12.200000000000744	-132668.04976756053	27066.346453847957	-105601.70331371258	301.52748655698804	461536.6052825686	0.97033304086145
6200	12.40000000000081	-132640.01721153228	26871.52889175668	-105768.48831977558	299.3571585470844	461099.95512186456	0.9712519220574296
6300	12.600000000000877	-132567.98193225358	26915.200663520136	-105652.78126873345	299.84367561712116	461099.95512186456	0.9712519220574296
6400	12.800000000000944	-132642.67524933806	26958.484185675446	-105684.19106366261	300.32586746621604	460937.09281665157	0.971595093239428
6500	13.00000000000101	-132506.3602889608	26901.64351713869	-105604.71677182212	299.6926448054727	461218.48832916754	0.9710023101959501
6600	13.200000000001078	-132621.70480260032	27024.24839119404	-105597.45641140627	301.0585010940776	461060.6930974509	0.9713346298597787
6700	13.400000000001144	-132475.7612133727	26951.61733074788	-105524.1438826248	300.2493685744875	461060.6930974509	0.9713346298597787
6800	13.600000000001211	-132430.09100886615	26865.778778144013	-105564.31223072215	299.2931004996489	460272.49077298737	0.9729980102017183
6900	13.800000000001278	-132760.2016641056	27035.630055222664	-105724.57160888294	301.1852963581979	459663.0049178015	0.9742881477981692
7000	14.000000000001345	-132770.6887523074	26951.689048270768	-105818.99970403666	300.2501675299156	458697.05906355014	0.9763398496319091
7100	14.200000000001411	-132785.5444786193	26771.11735857631	-106014.42712004296	298.2385429528875	458697.05906355014	0.9763398496319091
7200	14.400000000001478	-132796.57753185183	26651.877924599416	-106144.6996072524	296.91017870960707	457762.71554783214	0.9783326655093425
7300	14.600000000001545	-132990.9914752973	26800.910980800498	-106190.08049449681	298.57045313662826	457427.63859125884	0.979049318165235
7400	14.800000000001612	-133027.45291408667	26882.711676101397	-106144.74123798526	299.481738229899	457427.63859125884	0.979049318165235
7500	15.000000000001679	-132889.09674114932	26738.25707494973	-106150.8396661996	297.8724692108563	457637.5795472583	0.978600179897286
7600	15.200000000001745	-132715.37844949722	26688.495026750523	-106026.88342274667	297.31810457412854	456625.2533087926	0.98076971088993
7700	15.400000000001812	-132689.36205090486	26898.149906032435	-105791.21214487245	299.6537248951821	456414.20930815465	0.9812232146574932
7800	15.600000000001879	-132736.23222665238	26821.003233866086	-105915.2289927863	298.7942870617745	456414.20930815465	0.9812232146574932
7900	15.800000000001946	-132981.2859478667	27026.169675818724	-105955.11627204798	301.07990480014587	454399.7745395468	0.9855731511454112
8000	16.00000000000201	-133053.69820703025	26986.533695798116	-106067.16451123213	300.6383477006971	454399.7745395468	0.9855731511454112
8100	16.2000000000019	-132983.91712567201	26963.729851493517	-106020.1872741785	300.3843058089062	454399.7745395468	0.9855731511454112
8200	16.40000000000179	-132931.79988832213	27031.28171926382	-105900.51816905831	301.1368545481955	454399.7745395468	0.9855731511454112
8300	16.60000000000168	-132564.21735638398	26770.075670395323	-105794.14168598865	298.2269382237629	454399.7745395468	0.9855731511454112
8400	16.800000000001567	-132778.956768473	27129.936682995376	-105649.02008547762	302.2359014144236	454399.7745395468	0.9855731511454112
8500	17.000000000001457	-132617.46971875825	27095.7943877626	-105521.67533099564	301.8555456658419	453442.80328864756	0.9876531602765825
8600	17.200000000001346	-132560.6581864267	27141.611735266903	-105419.0464511598	302.3659651144822	453442.80328864756	0.9876531602765825
8700	17.400000000001235	-132698.10077053573	27061.829014128485	-105636.27175640724	301.477160878692	452885.03381936636	0.9888695457561282
