#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
100	0.20000000000000015	-146645.53841253178	14820.740344762411	-131824.79806776936	165.1078356112922	498212.405888469	0.8989023340244365
200	0.4000000000000003	-144787.52520333874	17210.762094954487	-127576.76310838426	191.73345005825064	498212.405888469	0.8989023340244365
300	0.6000000000000004	-142772.5379892713	18910.183765556998	-123862.35422371433	210.66555650482672	498212.405888469	0.8989023340244365
400	0.8000000000000006	-140863.5788415712	19959.558225866764	-120904.02061570444	222.3559270164957	498212.405888469	0.8989023340244365
500	1.0000000000000007	-139499.6111285029	21313.91108316003	-118185.70004534288	237.44385540063243	498212.405888469	0.8989023340244365
600	1.2000000000000008	-138198.19541924633	22242.894193037908	-115955.30122620842	247.79302737337997	498212.405888469	0.8989023340244365
700	1.400000000000001	-137026.49225616557	22847.388876528665	-114179.1033796369	254.52729344295338	498212.405888469	0.8989023340244365
800	1.6000000000000012	-135811.96149575769	23104.453439521014	-112707.50805623666	257.3910757251273	498212.405888469	0.8989023340244365
900	1.8000000000000014	-135254.92184746813	23856.358430319906	-111398.56341714824	265.7675402423	498212.405888469	0.8989023340244365
1000	2.0000000000000013	-134353.6587850285	24231.85116287408	-110121.80762215442	269.9506505942535	498212.405888469	0.8989023340244365
1100	2.1999999999999793	-133682.57108808195	24465.012545202455	-109217.5585428795	272.5481437213751	498212.405888469	0.8989023340244365
1200	2.3999999999999573	-133109.7740680421	24738.046746745298	-108371.72732129681	275.58983293634924	498212.405888469	0.8989023340244365
1300	2.5999999999999353	-132671.89790953544	25114.263894594602	-107557.63401494085	279.7810135087289	498212.405888469	0.8989023340244365
1400	2.7999999999999132	-132332.10989364068	25338.64033204363	-106993.46956159703	282.2806395117223	498212.405888469	0.8989023340244365
1500	2.999999999999891	-131810.3156798544	25462.35889847238	-106347.956781382	283.65890431178013	498212.405888469	0.8989023340244365
1600	3.199999999999869	-131648.05167434365	25728.036477007674	-105920.01519733596	286.6186383697291	498212.405888469	0.8989023340244365
1700	3.399999999999847	-131028.75395327635	25720.52972766226	-105308.2242256141	286.53501075679844	498212.405888469	0.8989023340244365
1800	3.599999999999825	-130963.7422949323	26088.83255002413	-104874.90974490816	290.6380231863488	498212.405888469	0.8989023340244365
1900	3.799999999999803	-130685.44666480894	26082.364181525954	-104603.08248328298	290.56596347152845	498212.405888469	0.8989023340244365
2000	3.999999999999781	-130343.47644554934	26099.06258098143	-104244.41386456792	290.7519890362527	498212.405888469	0.8989023340244365
2100	4.1999999999997595	-130255.94521900757	26256.100746207074	-103999.84447280048	292.50144493154727	498212.405888469	0.8989023340244365
2200	4.3999999999997375	-130041.15102938011	26463.598377620267	-103577.55265175985	294.81303558222686	498212.405888469	0.8989023340244365
2300	4.599999999999715	-129750.61072171836	26390.678244908388	-103359.93247680999	294.0006817453417	498212.405888469	0.8989023340244365
2400	4.799999999999693	-129699.03094536434	26655.541249062044	-103043.4896963023	296.9513411815128	498212.405888469	0.8989023340244365
2500	4.999999999999671	-129721.77898604734	26935.36345500553	-102786.41553104181	300.0686509585263	498212.405888469	0.8989023340244365
2600	5.199999999999649	-129366.8228219825	26647.439152621173	-102719.38366936134	296.8610812095985	498212.405888469	0.8989023340244365
2700	5.399999999999627	-129317.08559536641	26624.46985262569	-102692.61574274072	296.6051957869044	498212.405888469	0.8989023340244365
2800	5.599999999999605	-129468.14636942602	26730.80792680437	-102737.33844262165	297.7898362881408	498212.405888469	0.8989023340244365
2900	5.799999999999583	-129219.6976568811	26730.005938505776	-102489.69171837531	297.78090187939426	498212.405888469	0.8989023340244365
3000	5.999999999999561	-129211.71234220803	26679.274255819695	-102532.43808638834	297.21573454427005	498212.405888469	0.8989023340244365
3100	6.199999999999539	-129172.19629833783	26734.274125697644	-102437.92217264017	297.8284508636447	498212.405888469	0.8989023340244365
3200	6.399999999999517	-128925.9944119418	26615.199503255655	-102310.79490868615	296.50192109992906	498212.405888469	0.8989023340244365
3300	6.599999999999495	-129071.18336750622	26815.991469539622	-102255.1918979666	298.73880847465443	498212.405888469	0.8989023340244365
3400	6.799999999999473	-129033.95132796184	26860.974836324258	-102172.97649163757	299.23993771351496	498212.405888469	0.8989023340244365
3500	6.999999999999451	-129087.75330144797	26685.324081497303	-102402.42921995066	297.2831315568497	498212.405888469	0.8989023340244365
3600	7.199999999999429	-129089.82944859151	26573.484900105457	-102516.34454848604	296.0372069440032	498212.405888469	0.8989023340244365
3700	7.399999999999407	-129116.27933406593	26796.700958059275	-102319.57837600666	298.5239059445335	498212.405888469	0.8989023340244365
3800	7.599999999999385	-129097.67521009568	26949.278524428766	-102148.39668566693	300.22366932747457	498212.405888469	0.8989023340244365
3900	7.799999999999363	-129197.76581828954	26990.66432410915	-102207.10149418039	300.68472050651945	498212.405888469	0.8989023340244365
4000	7.999999999999341	-128863.6532071585	26746.4680460845	-102117.18516107398	297.9642950762722	498212.405888469	0.8989023340244365
4100	8.199999999999408	-128999.90999725093	26926.742984548993	-102073.16701270195	299.97261613260525	498212.405888469	0.8989023340244365
4200	8.399999999999475	-128914.79639083447	26850.038886846298	-102064.75750398816	299.11810770322813	498212.405888469	0.8989023340244365
4300	8.599999999999541	-128696.76370105968	26689.149146173055	-102007.61455488663	297.32574401310995	498212.405888469	0.8989023340244365
4400	8.799999999999608	-128826.18931936374	26914.36968849896	-101911.81963086477	299.8347736171387	498212.405888469	0.8989023340244365
4500	8.999999999999675	-128857.81567903841	26940.479646955955	-101917.33603208246	300.12564698975393	498212.405888469	0.8989023340244365
4600	9.199999999999742	-128884.77848979556	26799.70300136425	-102085.0754884313	298.557349676828	498212.405888469	0.8989023340244365
4700	9.399999999999809	-128999.80794240446	26702.218549893456	-102297.589392511	297.47134139291757	498212.405888469	0.8989023340244365
4800	9.599999999999875	-129061.05112163966	26707.951219011586	-102353.09990262806	297.5352051789601	498212.405888469	0.8989023340244365
4900	9.799999999999942	-129387.80062445352	27087.281134939127	-102300.5194895144	301.7610629933805	498212.405888469	0.8989023340244365
5000	10.000000000000009	-129235.33808519089	26899.502824176212	-102335.83526101468	299.66915194551126	498212.405888469	0.8989023340244365
5100	10.200000000000076	-129136.3827964664	26809.702160892393	-102326.68063557401	298.6687435444229	498212.405888469	0.8989023340244365
5200	10.400000000000142	-129094.01778739909	26803.039143657654	-102290.97864374144	298.59451537979163	498212.405888469	0.8989023340244365
5300	10.60000000000021	-129317.29280362734	26899.5873658146	-102417.70543781274	299.67009376667596	498212.405888469	0.8989023340244365
5400	10.800000000000276	-128978.98172686553	26620.679357252706	-102358.30236961284	296.5629684438453	498212.405888469	0.8989023340244365
5500	11.000000000000343	-128970.26071651786	26691.782000233354	-102278.4787162845	297.355074857944	498212.405888469	0.8989023340244365
5600	11.20000000000041	-129086.51935866551	26748.49356970718	-102338.02578895833	297.98686006381945	498212.405888469	0.8989023340244365
5700	11.400000000000476	-128932.25562016256	26882.99995222454	-102049.255667938	299.4853046203489	498212.405888469	0.8989023340244365
5800	11.600000000000543	-128964.81705565474	26945.6589031151	-102019.15815253963	300.183345576641	498212.405888469	0.8989023340244365
5900	11.80000000000061	-129022.05138641574	27087.65627929713	-101934.39510711862	301.7652422227274	498212.405888469	0.8989023340244365
6000	12.000000000000677	-128842.15742325305	26912.248427605646	-101929.90899564742	299.81114208546654	498212.405888469	0.8989023340244365
6100	12.200000000000744	-128941.52003618707	27019.3147115646	-101922.20532462247	301.0038950789197	498212.405888469	0.8989023340244365
6200	12.40000000000081	-128743.05663217025	26911.146873542923	-101831.90975862731	299.7988704173262	498212.405888469	0.8989023340244365
6300	12.600000000000877	-128736.31963777578	26911.609926103356	-101824.70971167243	299.8040289724489	498212.405888469	0.8989023340244365
6400	12.800000000000944	-128889.67450587673	27129.42294321378	-101760.25156266295	302.230536352411	498212.405888469	0.8989023340244365
6500	13.00000000000101	-128537.63833730297	26836.571226025924	-101701.06711127704	298.968073610661	498212.405888469	0.8989023340244365
6600	13.200000000001078	-128854.98492334032	26935.123761424376	-101919.86116191593	300.06598069459386	498212.405888469	0.8989023340244365
6700	13.400000000001144	-129057.68433163762	27188.583947487772	-101869.10038414985	302.8896090533048	498212.405888469	0.8989023340244365
6800	13.600000000001211	-128722.23982222985	26847.36471257313	-101874.87510965671	299.0883165378734	498212.405888469	0.8989023340244365
6900	13.800000000001278	-128723.5190969059	26994.747001524014	-101728.7720953819	300.730202851921	498212.405888469	0.8989023340244365
7000	14.000000000001345	-128652.50557246502	26972.83211897411	-101679.6734534909	300.4860639802236	498212.405888469	0.8989023340244365
7100	14.200000000001411	-128395.72998445539	26774.91968110097	-101620.81030335442	298.2812554822908	498212.405888469	0.8989023340244365
7200	14.400000000001478	-128795.60574965397	27061.82714776963	-101733.77860188435	301.4774973528341	498212.405888469	0.8989023340244365
7300	14.600000000001545	-128768.00469973325	27045.86882966167	-101722.13587007158	301.29971653342096	498212.405888469	0.8989023340244365
7400	14.800000000001612	-128889.43256295097	27009.30967528154	-101880.12288766944	300.8924357423763	498212.405888469	0.8989023340244365
7500	15.000000000001679	-128719.42334308056	26880.06778098839	-101839.35556209217	299.4526392854749	498212.405888469	0.8989023340244365
7600	15.200000000001745	-128945.43720361672	27177.7470679165	-101767.69013570022	302.7688827137853	498212.405888469	0.8989023340244365
7700	15.400000000001812	-128952.39054041714	27111.05441992393	-101841.3361204932	302.025905068601	498212.405888469	0.8989023340244365
7800	15.600000000001879	-128745.44819542057	26766.218817354464	-101979.2293780661	298.1843250491466	498212.405888469	0.8989023340244365
7900	15.800000000001946	-128835.75388234411	26799.04310262851	-102036.7107797156	298.5499981917168	498212.405888469	0.8989023340244365
8000	16.00000000000201	-128829.73983512251	26873.10271433163	-101956.63712079088	299.3750461926985	498212.405888469	0.8989023340244365
8100	16.2000000000019	-128609.57698686834	26881.37355001924	-101728.2034368491	299.46718597433636	498212.405888469	0.8989023340244365
8200	16.40000000000179	-128800.21956673368	26978.511518134586	-101821.70804859909	300.5493343217279	498212.405888469	0.8989023340244365
8300	16.60000000000168	-128872.9847399421	26938.959573123597	-101934.02516681851	300.1087128761677	498212.405888469	0.8989023340244365
8400	16.800000000001567	-128892.54098008334	26991.30665495233	-101901.23432513101	300.69187627963174	498212.405888469	0.8989023340244365
8500	17.000000000001457	-128805.03817408386	26961.383473384758	-101843.65470069912	300.358522369618	498212.405888469	0.8989023340244365
8600	17.200000000001346	-128748.01168324186	26956.97472349	-101791.03695975186	300.3094074714454	498212.405888469	0.8989023340244365
8700	17.400000000001235	-128948.04915727537	26853.961191646267	-102094.0879656291	299.1618034458878	498212.405888469	0.8989023340244365
8800	17.600000000001124	-128677.37511409627	26826.983312440112	-101850.39180165615	298.8612611557258	498212.405888469	0.8989023340244365
8900	17.800000000001013	-129028.27387773972	27143.060415109616	-101885.21346263011	302.38246219521994	498212.405888469	0.8989023340244365
9000	18.000000000000902	-128946.60191835673	27043.5855729957	-101903.01634536103	301.2742803165051	498212.405888469	0.8989023340244365
9100	18.20000000000079	-128831.61121892066	26958.95679344406	-101872.6544254766	300.3314883710856	498212.405888469	0.8989023340244365
9200	18.40000000000068	-128632.17137129093	26852.589985718572	-101779.58138557235	299.14652776885464	498212.405888469	0.8989023340244365
9300	18.60000000000057	-128795.27231716707	26983.99638487752	-101811.27593228956	300.6104375092527	498212.405888469	0.8989023340244365
9400	18.80000000000046	-128870.47418575062	26930.23369535434	-101940.24049039627	300.01150377872875	498212.405888469	0.8989023340244365
9500	19.000000000000348	-128790.68464860304	26923.299710189636	-101867.38493841341	299.93425694381546	498212.405888469	0.8989023340244365
9600	19.200000000000237	-129007.82471760538	27192.848168875527	-101814.97654872986	302.9371138572162	498212.405888469	0.8989023340244365
9700	19.400000000000126	-128646.99607787942	26871.481017472444	-101775.51506040698	299.35697996576187	498212.405888469	0.8989023340244365
9800	19.600000000000016	-128592.39531794707	26768.752160647487	-101823.64315729958	298.21254731188395	498212.405888469	0.8989023340244365
9900	19.799999999999905	-128710.58545114766	26875.00526571287	-101835.58018543478	299.39624122974715	498212.405888469	0.8989023340244365
10000	19.999999999999794	-128823.66438574214	26913.23385091274	-101910.4305348294	299.82212001947056	498212.405888469	0.8989023340244365
10100	20.199999999999683	-128561.08551186718	26836.418515920857	-101724.66699594632	298.9663723707542	498212.405888469	0.8989023340244365
10200	20.399999999999572	-128877.02970256408	27069.55839166068	-101807.47131090339	301.5636259075312	498212.405888469	0.8989023340244365
10300	20.59999999999946	-128728.16461740436	26801.682163723945	-101926.48245368041	298.57939818492747	498212.405888469	0.8989023340244365
10400	20.79999999999935	-128739.21826824643	26934.709301985957	-101804.50896626047	300.06136348254955	498212.405888469	0.8989023340244365
10500	20.99999999999924	-128878.60046214816	26974.580885020045	-101904.01957712811	300.5055457989532	498212.405888469	0.8989023340244365
10600	21.19999999999913	-128944.12174356429	26920.67833810097	-102023.44340546333	299.90505401185504	498212.405888469	0.8989023340244365
10700	21.399999999999018	-128841.72232228688	26976.036507803357	-101865.68581448353	300.52176190703074	498212.405888469	0.8989023340244365
10800	21.599999999998907	-128808.45489219241	26905.192841924872	-101903.26205026754	299.73254058151844	498212.405888469	0.8989023340244365
10900	21.799999999998796	-129130.23694766358	27070.23004601832	-102060.00690164526	301.57110835406826	498212.405888469	0.8989023340244365
11000	21.999999999998685	-128947.91857700385	27009.687155121348	-101938.23142188249	300.8966409897451	498212.405888469	0.8989023340244365
11100	22.199999999998575	-129137.392570153	27094.069813966988	-102043.32275618601	301.836691070985	498212.405888469	0.8989023340244365
11200	22.399999999998464	-128944.03810004948	27052.433762136374	-101891.60433791312	301.37285200213705	498212.405888469	0.8989023340244365
11300	22.599999999998353	-128820.67225567951	26917.536974754774	-101903.13528092475	299.8700582092909	498212.405888469	0.8989023340244365
11400	22.799999999998242	-129000.68400939515	27047.632842036615	-101953.05116735853	301.3193682011814	498212.405888469	0.8989023340244365
11500	22.99999999999813	-128735.34358252962	26764.862639593204	-101970.48094293641	298.1692167907427	498212.405888469	0.8989023340244365
11600	23.19999999999802	-128845.51548688533	26785.651617991563	-102059.86386889376	298.40081272644346	498212.405888469	0.8989023340244365
11700	23.39999999999791	-128852.32028663196	26795.0399841763	-102057.28030245565	298.50540215886247	498212.405888469	0.8989023340244365
11800	23.5999999999978	-128814.61164389813	26809.692423162534	-102004.91922073558	298.66863506296625	498212.405888469	0.8989023340244365
11900	23.799999999997688	-128952.35474914391	26973.858227430777	-101978.49652171312	300.4974951599381	498212.405888469	0.8989023340244365
12000	23.999999999997577	-128855.57226043509	26912.79471081346	-101942.77754962163	299.8172278568906	498212.405888469	0.8989023340244365
12100	24.199999999997466	-128795.46481220309	26827.6468935742	-101967.81791862889	298.86865366394426	498212.405888469	0.8989023340244365
12200	24.399999999997355	-128904.84511607891	26978.62051483984	-101926.22460123907	300.5505485802382	498212.405888469	0.8989023340244365
12300	24.599999999997245	-128930.12644571795	26848.080699175785	-102082.04574654216	299.0962928599424	498212.405888469	0.8989023340244365
