Time (ps),RMSD (nm)
2420.0,0.025675423
2430.0,0.026903268
2440.0,0.03890246
2450.0,0.03168231
2460.0,0.04208136
2470.0,0.038311325
2480.0,0.041002706
2490.0,0.055841293
2500.0,0.04636844
2510.0,0.043593973
2520.0,0.041960318
2530.0,0.039699532
2540.0,0.040033106
2550.0,0.03479915
2560.0,0.044261258
2570.0,0.029680021
2580.0,0.044403177
2590.0,0.04141637
2600.0,0.04780947
2610.0,0.04983978
2620.0,0.052772038
2630.0,0.038078286
2640.0,0.046999447
2650.0,0.03774287
2660.0,0.023182362
2670.0,0.037910253
2680.0,0.04557379
2690.0,0.0402624
2700.0,0.04679581
2710.0,0.069488786
2720.0,0.028331535
2730.0,0.03862295
2740.0,0.027501695
2750.0,0.05130104
2760.0,0.040542375
2770.0,0.041953057
2780.0,0.035376344
2790.0,0.033590216
2800.0,0.06012935
2810.0,0.03770074
2820.0,0.03140475
2830.0,0.030609779
2840.0,0.04434706
2850.0,0.050706074
2860.0,0.043513384
2870.0,0.03722377
2880.0,0.03599545
2890.0,0.02642339
2900.0,0.039292738
2910.0,0.029651446
2920.0,0.028797098
2930.0,0.04076068
2940.0,0.034728285
2950.0,0.03216403
2960.0,0.045455348
2970.0,0.040351782
2980.0,0.040489085
2990.0,0.030798296
3000.0,0.08730712
3010.0,0.023282707
3020.0,0.034444887
3030.0,0.04825373
3040.0,0.05368652
3050.0,0.04324039
3060.0,0.04274065
3070.0,0.042552434
3080.0,0.040422622
3090.0,0.037752
3100.0,0.05064648
3110.0,0.09710033
3120.0,0.100008294
3130.0,0.07074445
3140.0,0.07005753
3150.0,0.044371545
3160.0,0.03934529
3170.0,0.036098704
3180.0,0.056167673
3190.0,0.037208114
3200.0,0.035851654
3210.0,0.028963123
3220.0,0.033622142
3230.0,0.054012675
3240.0,0.05505634
3250.0,0.039942015
3260.0,0.04609052
3270.0,0.032330383
3280.0,0.037228044
3290.0,0.052066546
3300.0,0.06691195
3310.0,0.034069452
3320.0,0.037087597
3330.0,0.03105868
3340.0,0.048431
3350.0,0.05207265
3360.0,0.043892834
3370.0,0.050963506
3380.0,0.050093733
3390.0,0.038337592
3400.0,0.046195008
3410.0,0.048478294
3420.0,0.050979875
3430.0,0.037216302
3440.0,0.05304117
3450.0,0.049660068
3460.0,0.043167733
3470.0,0.050131
3480.0,0.044193875
3490.0,0.043042976
3500.0,0.041713372
3510.0,0.045395862
3520.0,0.057395842
3530.0,0.07162494
3540.0,0.06717728
3550.0,0.03168649
3560.0,0.050814886
3570.0,0.039158683
3580.0,0.052549437
3590.0,0.036599025
3600.0,0.07791873
3610.0,0.045860328
3620.0,0.05251641
3630.0,0.04879149
3640.0,0.054036215
3650.0,0.040691733
3660.0,0.0493658
3670.0,0.06121177
3680.0,0.04089629
3690.0,0.044871427
3700.0,0.042947166
3710.0,0.051534686
3720.0,0.040821403
3730.0,0.047360484
3740.0,0.04767158
3750.0,0.049163613
3760.0,0.03648303
3770.0,0.054464947
3780.0,0.0371782
3790.0,0.03842732
3800.0,0.047081668
3810.0,0.02869665
3820.0,0.08059287
3830.0,0.105601035
3840.0,0.04290551
3850.0,0.059476186
3860.0,0.040591024
3870.0,0.037879493
3880.0,0.043425016
3890.0,0.04537981
3900.0,0.031920966
3910.0,0.058293454
3920.0,0.04580629
3930.0,0.072579466
3940.0,0.039280936
3950.0,0.0526728
3960.0,0.03773375
3970.0,0.023232589
3980.0,0.096996196
3990.0,0.054237574
4000.0,0.039364137
4010.0,0.05794522
4020.0,0.04159858
4030.0,0.045222796
4040.0,0.0318104
4050.0,0.03496471
4060.0,0.04073175
4070.0,0.04991122
4080.0,0.036430348
4090.0,0.036449976
4100.0,0.046358153
4110.0,0.041037578
4120.0,0.07541658
4130.0,0.040923484
4140.0,0.041545056
4150.0,0.037739012
4160.0,0.045037605
4170.0,0.032398727
4180.0,0.05388894
4190.0,0.032963708
4200.0,0.049175736
4210.0,0.037747785
4220.0,0.041536126
4230.0,0.06820613
4240.0,0.033122446
4250.0,0.02758729
4260.0,0.047368035
4270.0,0.043338608
4280.0,0.036185194
4290.0,0.05256355
4300.0,0.039654464
4310.0,0.03331225
4320.0,0.076479904
4330.0,0.059057143
4340.0,0.04222276
4350.0,0.0540764
4360.0,0.042001963
4370.0,0.038109925
4380.0,0.06505776
4390.0,0.049168196
4400.0,0.04743147
4410.0,0.045653354
4420.0,0.028645834
4430.0,0.035006355
4440.0,0.055356488
4450.0,0.036196176
4460.0,0.047587316
4470.0,0.038952142
4480.0,0.043034665
4490.0,0.058304816
4500.0,0.04759511
4510.0,0.037723567
4520.0,0.06123405
4530.0,0.047154758
4540.0,0.03964244
4550.0,0.033341262
4560.0,0.037941683
4570.0,0.05220729
4580.0,0.046432666
4590.0,0.02992004
4600.0,0.041993134
4610.0,0.03842594
4620.0,0.04514805
4630.0,0.048877202
4640.0,0.067395
4650.0,0.061768595
4660.0,0.052443467
4670.0,0.054451812
4680.0,0.044585366
4690.0,0.04143619
4700.0,0.059734404
4710.0,0.02456119
4720.0,0.030612376
4730.0,0.027012836
4740.0,0.046722446
4750.0,0.040385578
4760.0,0.06023037
4770.0,0.04149529
4780.0,0.08664818
4790.0,0.056274164
4800.0,0.045896705
4810.0,0.023845928
4820.0,0.04416539
4830.0,0.047052402
4840.0,0.034283
4850.0,0.042359944
4860.0,0.04460497
4870.0,0.05137586
4880.0,0.051276766
4890.0,0.06628767
4900.0,0.036117412
4910.0,0.046457767
4920.0,0.024222884
4930.0,0.049325
4940.0,0.040036086
4950.0,0.041880377
4960.0,0.050557483
4970.0,0.037076164
4980.0,0.05505225
4990.0,0.03550789
5000.0,0.0468815
5010.0,0.034236994
5020.0,0.050106686
5030.0,0.028824221
5040.0,0.044293564
5050.0,0.047221
5060.0,0.053015944
5070.0,0.033686295
5080.0,0.044601995
5090.0,0.039077077
5100.0,0.041257117
5110.0,0.04502378
5120.0,0.09131861
5130.0,0.038501352
5140.0,0.03601789
5150.0,0.03219243
5160.0,0.050605144
5170.0,0.042403694
5180.0,0.07194636
5190.0,0.036627967
5200.0,0.056714475
5210.0,0.04429207
5220.0,0.045616202
5230.0,0.046112645
5240.0,0.03980183
5250.0,0.050532587
5260.0,0.05353086
5270.0,0.042807225
5280.0,0.04755279
5290.0,0.047178347
5300.0,0.035249185
5310.0,0.03959396
5320.0,0.053130746
5330.0,0.044754084
5340.0,0.04544806
5350.0,0.04442972
5360.0,0.04389555
5370.0,0.037348107
5380.0,0.03602929
5390.0,0.06387076
5400.0,0.05182354
5410.0,0.045144822
5420.0,0.047193784
5430.0,0.034659564
5440.0,0.041949898
5450.0,0.034205254
5460.0,0.05311304
5470.0,0.06474224
5480.0,0.074485786
5490.0,0.05329801
5500.0,0.0380313
5510.0,0.049516898
5520.0,0.03849447
5530.0,0.04044654
5540.0,0.027692718
5550.0,0.02846493
5560.0,0.027323397
5570.0,0.036759
5580.0,0.047416106
5590.0,0.035697628
5600.0,0.039143458
5610.0,0.049391016
5620.0,0.04167652
5630.0,0.048578735
5640.0,0.048593458
5650.0,0.03616762
5660.0,0.051091477
5670.0,0.05618795
5680.0,0.050638113
5690.0,0.05895635
5700.0,0.03838662
5710.0,0.046177227
5720.0,0.03499576
5730.0,0.048113257
5740.0,0.052698947
5750.0,0.04487202
5760.0,0.03364144
5770.0,0.025195291
5780.0,0.051768303
5790.0,0.039398443
5800.0,0.036808692
5810.0,0.052649662
5820.0,0.06956518
5830.0,0.055378977
5840.0,0.041463997
5850.0,0.08611518
5860.0,0.09734447
5870.0,0.100176096
5880.0,0.041562587
5890.0,0.047320195
5900.0,0.05051843
5910.0,0.04272639
5920.0,0.028439792
5930.0,0.039242815
5940.0,0.059658963
5950.0,0.045756813
5960.0,0.050197538
5970.0,0.03758603
5980.0,0.03495145
5990.0,0.042744678
