#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
7400	14.800000000001612	-130990.31577298522	26802.950944202228	-104187.36482878299	298.5237870997974	498404.7066624888	0.8987188609703775
7500	15.000000000001679	-130950.5213179183	26796.43502797767	-104154.08628994063	298.451214643435	498404.7066624888	0.8987188609703775
7600	15.200000000001745	-131209.66328732556	27179.06093484065	-104030.60235248492	302.7127952058521	498404.7066624888	0.8987188609703775
7700	15.400000000001812	-131047.49789535615	27098.462449426217	-103949.03544592993	301.8151117697815	498404.7066624888	0.8987188609703775
7800	15.600000000001879	-130945.26319172326	26960.86807436349	-103984.39511735977	300.28262402196356	498404.7066624888	0.8987188609703775
7900	15.800000000001946	-131205.24168120703	27024.42442435396	-104180.81725685306	300.9904969100233	498404.7066624888	0.8987188609703775
8000	16.00000000000201	-131137.90181505022	27083.196915627155	-104054.70489942307	301.64508851483157	498404.7066624888	0.8987188609703775
8100	16.2000000000019	-131023.53757030836	26867.502003227484	-104156.03556708086	299.2427387794702	498404.7066624888	0.8987188609703775
8200	16.40000000000179	-130958.16950147471	27041.80676646251	-103916.3627350122	301.1840965851378	498404.7066624888	0.8987188609703775
8300	16.60000000000168	-130957.21347853016	26902.673950844954	-104054.5395276852	299.63447411578824	498404.7066624888	0.8987188609703775
8400	16.800000000001567	-131042.83728350147	26898.494545509	-104144.34273799247	299.5879250655992	498404.7066624888	0.8987188609703775
8500	17.000000000001457	-131179.90707317644	26882.037918510676	-104297.86915466575	299.40463574702176	498404.7066624888	0.8987188609703775
8600	17.200000000001346	-131108.26510376917	26799.80462333849	-104308.46048043067	298.48874425613326	498404.7066624888	0.8987188609703775
8700	17.400000000001235	-131208.64751294698	26847.407094956878	-104361.2404179901	299.018927299501	498404.7066624888	0.8987188609703775
